payment_id,rows_count,first_date,last_date,transaction_types,source,is_sale_api,sale_reason,status,status_detail,operation_type,order_id,gross_amount,commission_calc,shipping_calc,launch_net_calc,net_api,extrato_sum,diff_extrato_vs_launch,money_release_date,money_release_status,fetch_error
141043812466,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014612897460,909.9,109.19,65.95,734.76,734.76,734.76,0.0,2026-01-26,released,
141052846576,1,20-01-2026,20-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014614113640,134.9,16.19,15.96,102.75,102.75,102.75,0.0,2026-01-20,released,
141082834438,1,16-01-2026,16-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014617486026,99.0,16.83,11.97,70.2,70.2,70.2,0.0,2026-01-16,released,
141085645218,1,17-01-2026,17-01-2026,payment,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014617713360,128.9,15.47,15.96,97.47,97.47,97.47,0.0,2026-01-17,released,
141089464163,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014683605430,756.9,128.67,44.45,583.78,583.78,583.78,0.0,2026-01-23,released,
141095814009,3,16-01-2026,16-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014684334406,148.9,17.87,15.96,115.07,115.07,-0.0,-115.07,2026-01-16,released,
141104103063,1,22-01-2026,22-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014685205602,110.3,13.24,13.96,83.1,83.1,83.1,0.0,2026-01-22,released,
141129363733,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014687984228,44.9,14.13,0.0,30.77,30.77,30.77,0.0,2026-01-26,released,
141146348122,1,18-01-2026,18-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014623773312,170.9,20.51,20.2,130.19,130.19,130.19,0.0,2026-01-18,released,
141164146806,1,18-01-2026,18-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014625616444,121.9,14.63,15.96,91.31,91.31,91.31,0.0,2026-01-18,released,
141169888245,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014691990608,42.9,11.65,0.0,31.25,31.25,31.25,0.0,2026-01-23,released,
141173504422,1,20-01-2026,20-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014626592310,117.9,14.15,15.01,88.74,88.74,88.74,0.0,2026-01-20,released,
141178618265,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014692998148,86.99,10.44,12.87,63.68,63.68,63.68,0.0,2026-01-23,released,
141183074293,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014693505834,994.15,103.93,28.45,861.77,861.77,861.77,0.0,2026-01-26,released,
141185566812,1,25-01-2026,25-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014627870684,427.9,51.35,26.95,349.6,349.6,349.6,0.0,2026-01-25,released,
141185857315,1,25-01-2026,25-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014693844510,275.9,33.11,23.45,219.34,219.34,219.34,0.0,2026-01-25,released,
141191916284,1,20-01-2026,20-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014628567282,349.0,41.88,24.95,282.17,282.17,282.17,0.0,2026-01-20,released,
141192147184,1,20-01-2026,20-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014628619294,72.9,15.5,0.0,57.4,57.4,57.4,0.0,2026-01-20,released,
141199352377,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014695309564,384.26,35.79,23.45,325.02,325.02,325.02,0.0,2026-01-23,released,
141199931294,3,08-01-2026,08-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014629622110,500.9,60.11,23.45,417.34,417.34,0.0,-417.34,2026-01-08,released,
141200311283,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014695397594,133.9,16.07,17.16,100.67,100.67,100.67,0.0,2026-01-23,released,
141202009288,1,18-01-2026,18-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014629799582,118.9,14.27,15.01,89.62,89.62,89.62,0.0,2026-01-18,released,
141203886523,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014695852318,251.98,42.84,23.45,185.69,185.69,185.69,0.0,2026-01-23,released,
141214983508,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014631499978,99.9,11.99,12.87,75.04,75.04,75.04,0.0,2026-01-26,released,
141215405790,1,08-01-2026,08-01-2026,payment,ml_api_or_cache,False,no_order_id,approved,accredited,regular_payment,,0.0,0.0,0.0,0.0,0.0,-569.25,0.0,2026-01-10,released,
141217685720,1,20-01-2026,20-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014631723116,329.9,39.59,19.95,270.36,270.36,270.36,0.0,2026-01-20,released,
141218053725,3,20-01-2026,20-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014697651114,259.0,31.08,24.95,202.97,202.97,0.0,-202.97,2026-01-20,released,
141223348545,3,21-01-2026,21-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014698389602,854.9,145.33,44.45,665.12,665.12,0.0,-665.12,2026-01-21,released,
141234408691,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014699828412,86.99,10.44,12.87,63.68,63.68,63.68,0.0,2026-01-26,released,
141241836725,1,24-01-2026,24-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014700604830,977.32,94.49,26.95,855.88,855.88,855.88,0.0,2026-01-24,released,
141251658525,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014701595582,86.99,10.44,12.87,63.68,63.68,63.68,0.0,2026-01-26,released,
141252406983,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014701696534,507.9,60.95,26.95,420.0,420.0,420.0,0.0,2026-01-23,released,
141254943293,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014701953900,134.9,16.19,15.96,102.75,102.75,102.75,0.0,2026-01-23,released,
141256632948,1,21-01-2026,21-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014635466828,121.9,14.63,15.96,91.31,91.31,91.31,0.0,2026-01-21,released,
141259669610,1,20-01-2026,20-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014635811578,126.9,15.23,15.96,95.71,95.71,95.71,0.0,2026-01-20,released,
141271852354,1,19-01-2026,19-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014637483556,329.9,39.59,19.95,270.36,270.36,270.36,0.0,2026-01-19,released,
141299801948,1,21-01-2026,21-01-2026,shipping,ml_api_or_cache,False,marketplace_shipment,approved,accredited,regular_payment,46235424723,0.0,0.0,0.0,0.0,0.0,48.99,0.0,2026-01-21,released,
141299911863,1,14-01-2026,14-01-2026,payment,ml_api_or_cache,False,no_order_id,approved,accredited,regular_payment,,0.0,0.0,0.0,0.0,0.0,-632.79,0.0,2026-01-14,released,
141300246121,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014706915946,289.0,34.68,23.45,230.87,230.87,230.87,0.0,2026-01-26,released,
141305256844,1,15-01-2026,15-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,payment_addition,2000014610266988,29.9,1.34,0.0,28.56,28.56,28.56,0.0,2026-01-15,released,
141312103933,1,24-01-2026,24-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014707982566,120.9,14.51,15.96,90.43,90.43,90.43,0.0,2026-01-24,released,
141320649825,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014708952218,622.9,74.75,28.45,519.7,519.7,519.7,0.0,2026-01-26,released,
141324429786,1,22-01-2026,22-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014641881788,570.26,59.61,24.95,485.7,485.7,485.7,0.0,2026-01-22,released,
141340491641,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014711102244,866.9,104.03,23.45,739.42,739.42,739.42,0.0,2026-01-26,released,
141346643973,1,24-01-2026,24-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014711872054,157.9,18.95,19.3,119.65,119.65,119.65,0.0,2026-01-24,released,
141354683295,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014712988588,134.9,16.19,15.96,102.75,102.75,102.75,0.0,2026-01-23,released,
141355673172,1,09-01-2026,09-01-2026,cashback,ml_api_or_cache,False,no_order_id,approved,accredited,money_transfer,,0.0,0.0,0.0,0.0,0.0,359.91,0.0,2026-01-09,released,
141359034751,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014713572816,51.9,12.98,0.0,38.92,38.92,38.92,0.0,2026-01-26,released,
141372957403,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014715347852,517.9,62.15,26.95,428.8,428.8,428.8,0.0,2026-01-26,released,
141385949804,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014647436364,491.9,59.03,26.95,405.92,405.92,405.92,0.0,2026-01-26,released,
141400370059,1,14-01-2026,14-01-2026,payment,unresolved,False,unresolved_not_found_in_ml,,,,,0.0,0.0,0.0,0.0,0.0,-20.36,0.0,,,"Client error '404 Not Found' for url 'https://api.mercadopago.com/v1/payments/141400370059'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
141403395103,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014718505070,19.9,8.64,0.0,11.26,11.26,11.26,0.0,2026-01-26,released,
141403860332,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014648866996,135.9,16.31,17.16,102.43,102.43,102.43,0.0,2026-01-23,released,
141427378366,1,25-01-2026,25-01-2026,payment,ml_api_or_cache,True,sale,in_mediation,pending,regular_payment,2000014651224918,769.8,92.38,42.9,634.52,634.52,634.52,0.0,2026-01-25,released,
141442505475,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014722327954,1227.9,147.35,28.45,1052.1,1052.1,1052.1,0.0,2026-01-26,released,
141443091689,1,25-01-2026,25-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014722386120,126.9,15.23,15.96,95.71,95.71,95.71,0.0,2026-01-25,released,
141448841633,1,15-01-2026,15-01-2026,payout,unresolved,False,unresolved_not_found_in_ml,,,,,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,,,"Client error '404 Not Found' for url 'https://api.mercadopago.com/v1/payments/141448841633'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
141451914771,3,15-01-2026,15-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014723192990,21.89,9.97,0.0,11.92,11.92,0.0,-11.92,2026-01-15,released,
141455394940,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014653946644,1588.9,190.67,24.95,1373.28,1373.28,1373.28,0.0,2026-01-23,released,
141457429491,1,15-01-2026,15-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,37322414560,59.9,2.98,0.0,56.92,56.92,56.92,0.0,2026-01-15,released,
141461535001,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014724258634,551.9,93.82,26.95,431.13,431.13,431.13,0.0,2026-01-26,released,
141468345590,1,21-01-2026,21-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014655013178,275.9,33.11,23.45,219.34,219.34,219.34,0.0,2026-01-21,released,
141470360279,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014725167890,134.9,16.19,15.96,102.75,102.75,102.75,0.0,2026-01-26,released,
141482320868,1,22-01-2026,22-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014656231482,78.9,16.22,0.0,62.68,62.68,62.68,0.0,2026-01-22,released,
141503111058,1,22-01-2026,22-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014658321102,251.98,42.84,33.44,175.7,175.7,175.7,0.0,2026-01-22,released,
141505694751,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014729366094,573.9,97.56,24.95,451.39,451.39,451.39,0.0,2026-01-26,released,
141508375497,6,27-01-2026,30-01-2026,mediation | payment | refund | reserve_for_dispute,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014729673458,122.9,14.75,18.76,89.39,89.39,-65.66,-155.05,2026-01-27,released,
141521947657,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014731061350,1295.9,155.51,44.45,1095.94,1095.94,1095.94,0.0,2026-01-26,released,
141527595509,4,29-01-2026,29-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014731591246,273.9,46.56,23.45,203.89,203.89,-70.35,-274.24,2026-01-29,released,
141555524687,3,15-01-2026,15-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014734509420,144.9,17.39,15.96,111.55,111.55,0.0,-111.55,2026-01-15,released,
141587118535,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014737240654,86.99,10.44,12.87,63.68,63.68,63.68,0.0,2026-01-26,released,
141596403673,1,26-01-2026,26-01-2026,shipping,ml_api_or_cache,False,marketplace_shipment,approved,accredited,regular_payment,46281104088,0.0,0.0,0.0,0.0,0.0,18.99,0.0,2026-01-26,released,
141601973073,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014738521972,299.9,35.99,23.45,240.46,240.46,240.46,0.0,2026-01-26,released,
141606778057,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014739000186,54.9,13.06,0.0,41.84,41.84,41.84,0.0,2026-01-26,released,
141609371619,4,17-01-2026,17-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014739234852,23.9,9.12,0.0,14.78,14.78,0.0,-14.78,2026-01-17,released,
141612518054,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014668610626,419.9,50.39,24.95,344.56,344.56,344.56,0.0,2026-01-26,released,
141612723343,5,25-01-2026,27-01-2026,mediation | payment | refund | reserve_for_dispute,ml_api_or_cache,True,sale,approved,partially_bpp_refunded,regular_payment,2000014739557560,241.8,29.02,31.92,180.86,180.86,91.92,-88.94,2026-01-25,released,
141623517505,1,16-01-2026,16-01-2026,payout,unresolved,False,unresolved_not_found_in_ml,,,,,0.0,0.0,0.0,0.0,0.0,-941.16,0.0,,,"Client error '404 Not Found' for url 'https://api.mercadopago.com/v1/payments/141623517505'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
141637047724,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014671749074,71.9,15.38,0.0,56.52,56.52,56.52,0.0,2026-01-26,released,
141638563857,1,16-01-2026,16-01-2026,payout,unresolved,False,unresolved_not_found_in_ml,,,,,0.0,0.0,0.0,0.0,0.0,-6874.64,0.0,,,"Client error '404 Not Found' for url 'https://api.mercadopago.com/v1/payments/141638563857'
For more information check: https://developer.mozilla.org/en-US/docs/Web/HTTP/Status/404"
141638681313,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014742175450,149.8,31.48,0.0,118.32,118.32,118.32,0.0,2026-01-26,released,
141649782618,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014673217244,942.9,113.15,44.45,785.3,785.3,785.3,0.0,2026-01-26,released,
141651144448,1,22-01-2026,22-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014673384666,99.9,11.99,12.87,75.04,75.04,75.04,0.0,2026-01-22,released,
141668255011,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014745097698,319.0,38.28,23.45,257.27,257.27,257.27,0.0,2026-01-26,released,
141686861422,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014676303162,570.9,97.05,24.95,448.9,448.9,448.9,0.0,2026-01-26,released,
141690581846,1,21-01-2026,21-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014676673534,149.1,25.35,15.96,107.79,107.79,107.79,0.0,2026-01-21,released,
141692624355,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014746961740,289.0,34.68,23.45,230.87,230.87,230.87,0.0,2026-01-26,released,
141693604662,3,23-01-2026,26-01-2026,mediation | payment | reserve_for_dispute,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014676992144,109.9,18.68,13.96,77.26,77.26,-39.9,-117.16,2026-01-23,released,
141703327630,1,22-01-2026,22-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014678021028,339.9,57.78,23.45,258.67,258.67,258.67,0.0,2026-01-22,released,
141703950922,5,16-01-2026,16-01-2026,mediation | payment | refund | reserve_for_bpp_shipping_return,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014678106620,259.0,31.08,24.95,202.97,202.97,0.0,-202.97,2026-01-16,released,
141714481520,1,25-01-2026,25-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014679149462,1456.96,140.87,44.45,1271.64,1271.64,1271.64,0.0,2026-01-25,released,
141730979138,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014681002300,317.9,54.04,24.95,238.91,238.91,238.91,0.0,2026-01-23,released,
141741288274,1,12-01-2026,12-01-2026,payment,ml_api_or_cache,False,no_order_id,approved,accredited,regular_payment,,0.0,0.0,0.0,0.0,0.0,-865.11,0.0,2026-01-12,released,
141741680000,1,22-01-2026,22-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014682469576,780.5,75.46,24.95,680.09,680.09,680.09,0.0,2026-01-22,released,
141747614296,1,24-01-2026,24-01-2026,payment,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014683231664,847.9,101.75,26.95,719.2,719.2,719.2,0.0,2026-01-24,released,
141754233700,1,24-01-2026,24-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014684029600,68.9,18.46,0.0,50.44,50.44,50.44,0.0,2026-01-24,released,
141811987559,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014757865838,491.9,59.03,24.95,407.92,407.92,407.92,0.0,2026-01-26,released,
141836496376,1,13-01-2026,13-01-2026,payment,ml_api_or_cache,False,no_order_id,approved,accredited,regular_payment,,0.0,0.0,0.0,0.0,0.0,-1435.56,0.0,2026-01-13,released,
141864443428,1,23-01-2026,23-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014695635490,74.9,15.74,0.0,59.16,59.16,59.16,0.0,2026-01-23,released,
141868345222,1,25-01-2026,25-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014696113766,121.9,14.63,15.96,91.31,91.31,91.31,0.0,2026-01-25,released,
141868351474,1,25-01-2026,25-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014696140016,54.9,13.06,0.0,41.84,41.84,41.84,0.0,2026-01-25,released,
141877674196,1,24-01-2026,24-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014697220560,508.9,61.07,44.45,403.38,403.38,403.38,0.0,2026-01-24,released,
141920146209,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014769294410,126.9,15.23,17.96,93.71,93.71,93.71,0.0,2026-01-26,released,
141922182246,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014702447426,29.9,9.94,0.0,19.96,19.96,19.96,0.0,2026-01-26,released,
141928120948,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014703109514,474.9,80.73,23.45,370.72,370.72,370.72,0.0,2026-01-26,released,
141937841529,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014771706462,99.9,11.99,11.97,75.94,75.94,75.94,0.0,2026-01-26,released,
141963223933,1,19-01-2026,19-01-2026,payment,ml_api_or_cache,False,collector_set_1305559251,approved,accredited,regular_payment,37434446182,0.0,0.0,0.0,0.0,0.0,-3010.62,0.0,2026-01-19,released,
141963473267,1,19-01-2026,19-01-2026,payment,ml_api_or_cache,False,no_order_id,approved,accredited,regular_payment,,0.0,0.0,0.0,0.0,0.0,-1419.17,0.0,2026-01-19,released,
141963576589,1,19-01-2026,19-01-2026,payment,ml_api_or_cache,False,no_order_id,approved,accredited,regular_payment,,0.0,0.0,0.0,0.0,0.0,-624.55,0.0,2026-01-19,released,
141969774935,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014774046630,152.19,15.91,21.1,115.18,115.18,115.18,0.0,2026-01-26,released,
141972916411,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014774319680,72.9,15.5,0.0,57.4,57.4,57.4,0.0,2026-01-26,released,
141977294293,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014774813462,269.0,32.28,23.45,213.27,213.27,213.27,0.0,2026-01-26,released,
141979194794,2,25-01-2026,26-01-2026,payment | reserve_for_dispute,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014708445634,132.9,15.95,19.96,96.99,96.99,0.0,-96.99,2026-01-25,released,
141981435068,1,25-01-2026,25-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014708674974,4901.9,588.23,44.45,4269.22,4269.22,4269.22,0.0,2026-01-25,released,
141986842217,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014775836718,273.9,46.56,23.45,203.89,203.89,203.89,0.0,2026-01-26,released,
141990834572,1,25-01-2026,25-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014709731326,25.9,9.36,0.0,16.54,16.54,16.54,0.0,2026-01-25,released,
141996119325,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014776746998,494.89,84.13,26.95,383.81,383.81,383.81,0.0,2026-01-26,released,
142005753069,5,26-01-2026,27-01-2026,mediation | payment | refund | reserve_for_bpp_shipping_return,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014777915284,37.9,11.05,0.0,26.85,26.85,0.0,-26.85,2026-01-26,released,
142011138281,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014778681898,99.0,16.83,11.97,70.2,70.2,70.2,0.0,2026-01-26,released,
142019507831,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014779887736,134.9,16.19,17.16,101.55,101.55,101.55,0.0,2026-01-26,released,
142019554696,1,24-01-2026,24-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014713202352,437.4,93.0,0.0,344.4,344.4,344.4,0.0,2026-01-24,released,
142022866968,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014713635552,118.9,20.21,15.01,83.68,83.68,83.68,0.0,2026-01-26,released,
142028415124,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014714419290,491.9,59.03,26.95,405.92,405.92,405.92,0.0,2026-01-26,released,
142030628589,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014781281154,134.9,16.19,17.16,101.55,101.55,101.55,0.0,2026-01-26,released,
142034111300,1,25-01-2026,25-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014715069146,275.9,33.11,23.45,219.34,219.34,219.34,0.0,2026-01-25,released,
142034244195,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014781684178,118.9,20.21,15.01,83.68,83.68,83.68,0.0,2026-01-26,released,
142037096303,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014781983104,259.0,31.08,23.45,204.47,204.47,204.47,0.0,2026-01-26,released,
142038148246,4,22-01-2026,24-01-2026,mediation | payment | refund,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014715460022,136.9,16.43,17.16,103.31,103.31,-60.06,-163.37,2026-01-22,released,
142046848116,5,24-01-2026,27-01-2026,mediation | payment | refund | reserve_for_dispute,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014716335582,157.9,18.95,19.3,119.65,119.65,0.0,-119.65,2026-01-24,released,
142052290099,1,26-01-2026,26-01-2026,shipping,ml_api_or_cache,False,marketplace_shipment,approved,accredited,regular_payment,46301755224,0.0,0.0,0.0,0.0,0.0,30.99,0.0,2026-01-26,released,
142076087281,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014787096520,134.9,16.19,17.16,101.55,101.55,101.55,0.0,2026-01-26,released,
142092143296,1,24-01-2026,24-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014721669060,99.9,11.99,11.97,75.94,75.94,75.94,0.0,2026-01-24,released,
142100582011,2,30-01-2026,30-01-2026,payment | reserve_for_dispute,ml_api_or_cache,True,sale,refunded,bpp_refunded,regular_payment,2000014788667148,490.0,58.8,23.45,407.75,407.75,0.0,-407.75,2026-01-30,released,
142110483725,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014789707612,273.9,46.56,23.45,203.89,203.89,203.89,0.0,2026-01-26,released,
142111464533,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014789806160,296.9,35.63,19.95,241.32,241.32,241.32,0.0,2026-01-26,released,
142113250388,1,26-01-2026,26-01-2026,payment,ml_api_or_cache,True,sale,approved,accredited,regular_payment,2000014722846428,156.9,18.83,20.2,117.87,117.87,117.87,0.0,2026-01-26,released,
